year,race,position,number,driver,car,time,gap,laps
2020,Portugal,15,63, Russell,Williams Mercedes,1:18.032,+1.378s,20
2020,Portugal,16,18, Stroll,Racing Point BWT Mercedes,1:18.100,+1.446s,17
2020,Portugal,17,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:18.201,+1.547s,20
2020,Portugal,18,20, Magnussen,Haas Ferrari,1:18.287,+1.633s,13
2020,Portugal,19,6, Latifi,Williams Mercedes,1:18.397,+1.743s,20
2020,Portugal,20,8, Grosjean,Haas Ferrari,1:18.454,+1.800s,19
2020,Turkey,1,33, Verstappen,Red Bull Racing Honda,1:48.485,,6
2020,Turkey,2,16, Leclerc,Ferrari,1:49.430,+0.945s,9
2020,Turkey,3,23, Albon,Red Bull Racing Honda,1:50.059,+1.574s,5
2020,Turkey,4,31, Ocon,Renault,1:53.897,+5.412s,9
2020,Turkey,5,4, Norris,McLaren Renault,1:53.995,+5.510s,7
2020,Turkey,6,5, Vettel,Ferrari,1:54.490,+6.005s,14
2020,Turkey,7,11, Perez,Racing Point BWT Mercedes,1:55.577,+7.092s,6
2020,Turkey,8,77, Bottas,Mercedes,1:55.666,+7.181s,4
2020,Turkey,9,20, Magnussen,Haas Ferrari,1:55.878,+7.393s,4
2020,Turkey,10,18, Stroll,Racing Point BWT Mercedes,1:56.824,+8.339s,5
2020,Turkey,11,3, Ricciardo,Renault,1:58.475,+9.990s,6
2020,Turkey,12,55, Sainz,McLaren Renault,1:59.548,+11.063s,7
2020,Turkey,13,99, Giovinazzi,Alfa Romeo Racing Ferrari,2:02.325,+13.840s,10
2020,Turkey,14,10, Gasly,AlphaTauri Honda,2:02.473,+13.988s,7
2020,Turkey,15,8, Grosjean,Haas Ferrari,2:04.748,+16.263s,5
2020,Turkey,16,7, Räikkönen,Alfa Romeo Racing Ferrari,2:06.351,+17.866s,13
2020,Turkey,17,26, Kvyat,AlphaTauri Honda,2:09.368,+20.883s,8
2020,Turkey,18,63, Russell,Williams Mercedes,,,1
2020,Turkey,19,6, Latifi,Williams Mercedes,,,1
2020,Turkey,20,44, Hamilton,Mercedes,,,3
2020,Bahrain,1,33, Verstappen,Red Bull Racing Honda,1:28.355,,11
2020,Bahrain,2,44, Hamilton,Mercedes,1:28.618,+0.263s,12
2020,Bahrain,3,77, Bottas,Mercedes,1:28.721,+0.366s,14
2020,Bahrain,4,23, Albon,Red Bull Racing Honda,1:29.018,+0.663s,12
2020,Bahrain,5,55, Sainz,McLaren Renault,1:29.455,+1.100s,12
2020,Bahrain,6,10, Gasly,AlphaTauri Honda,1:29.472,+1.117s,16
2020,Bahrain,7,4, Norris,McLaren Renault,1:29.567,+1.212s,8
2020,Bahrain,8,26, Kvyat,AlphaTauri Honda,1:29.585,+1.230s,17
2020,Bahrain,9,18, Stroll,Racing Point BWT Mercedes,1:29.660,+1.305s,13
2020,Bahrain,10,11, Perez,Racing Point BWT Mercedes,1:29.672,+1.317s,12
2020,Bahrain,11,3, Ricciardo,Renault,1:29.684,+1.329s,9
2020,Bahrain,12,31, Ocon,Renault,1:29.691,+1.336s,11
2020,Bahrain,13,5, Vettel,Ferrari,1:29.859,+1.504s,15
2020,Bahrain,14,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:29.970,+1.615s,10
2020,Bahrain,15,16, Leclerc,Ferrari,1:30.183,+1.828s,14
2020,Bahrain,16,63, Russell,Williams Mercedes,1:30.559,+2.204s,16
2020,Bahrain,17,8, Grosjean,Haas Ferrari,1:30.652,+2.297s,16
2020,Bahrain,18,20, Magnussen,Haas Ferrari,1:30.759,+2.404s,12
2020,Bahrain,19,7, Räikkönen,Alfa Romeo Racing Ferrari,1:30.823,+2.468s,16
2020,Bahrain,20,6, Latifi,Williams Mercedes,1:30.917,+2.562s,19
2020,Sakhir,1,33, Verstappen,Red Bull Racing Honda,54.064,,23
2020,Sakhir,2,77, Bottas,Mercedes,54.270,+0.206s,20
2020,Sakhir,3,10, Gasly,AlphaTauri Honda,54.427,+0.363s,24
2020,Sakhir,4,31, Ocon,Renault,54.453,+0.389s,21
2020,Sakhir,5,4, Norris,McLaren Renault,54.606,+0.542s,15
2020,Sakhir,6,23, Albon,Red Bull Racing Honda,54.629,+0.565s,22
2020,Sakhir,7,63, Russell,Mercedes,54.664,+0.600s,20
2020,Sakhir,8,11, Perez,Racing Point BWT Mercedes,54.678,+0.614s,20
2020,Sakhir,9,18, Stroll,Racing Point BWT Mercedes,54.693,+0.629s,18
2020,Sakhir,10,55, Sainz,McLaren Renault,54.720,+0.656s,16
2020,Sakhir,11,99, Giovinazzi,Alfa Romeo Racing Ferrari,54.845,+0.781s,20
2020,Sakhir,12,26, Kvyat,AlphaTauri Honda,54.850,+0.786s,23
2020,Sakhir,13,16, Leclerc,Ferrari,54.854,+0.790s,21
2020,Sakhir,14,3, Ricciardo,Renault,54.857,+0.793s,15
2020,Sakhir,15,5, Vettel,Ferrari,54.858,+0.794s,17
2020,Sakhir,16,7, Räikkönen,Alfa Romeo Racing Ferrari,55.171,+1.107s,20
2020,Sakhir,17,20, Magnussen,Haas Ferrari,55.347,+1.283s,19
2020,Sakhir,18,6, Latifi,Williams Mercedes,55.493,+1.429s,21
2020,Sakhir,19,51, Fittipaldi,Haas Ferrari,55.666,+1.602s,21
2020,Sakhir,20,89, Aitken,Williams Mercedes,55.670,+1.606s,23
2020,Abu Dhabi,1,33, Verstappen,Red Bull Racing Honda,1:36.251,,16
2020,Abu Dhabi,2,23, Albon,Red Bull Racing Honda,1:36.752,+0.501s,15
2020,Abu Dhabi,3,3, Ricciardo,Renault,1:36.877,+0.626s,12
2020,Abu Dhabi,4,31, Ocon,Renault,1:36.899,+0.648s,15
2020,Abu Dhabi,5,4, Norris,McLaren Renault,1:36.994,+0.743s,13
2020,Abu Dhabi,6,44, Hamilton,Mercedes,1:37.012,+0.761s,16
2020,Abu Dhabi,7,18, Stroll,Racing Point BWT Mercedes,1:37.030,+0.779s,16
2020,Abu Dhabi,8,55, Sainz,McLaren Renault,1:37.068,+0.817s,12
2020,Abu Dhabi,9,77, Bottas,Mercedes,1:37.085,+0.834s,16
2020,Abu Dhabi,10,11, Perez,Racing Point BWT Mercedes,1:37.227,+0.976s,13
2020,Abu Dhabi,11,26, Kvyat,AlphaTauri Honda,1:37.266,+1.015s,17
2020,Abu Dhabi,12,16, Leclerc,Ferrari,1:37.270,+1.019s,14
2020,Abu Dhabi,13,10, Gasly,AlphaTauri Honda,1:37.371,+1.120s,18
2020,Abu Dhabi,14,5, Vettel,Ferrari,1:37.728,+1.477s,16
2020,Abu Dhabi,15,63, Russell,Williams Mercedes,1:37.886,+1.635s,16
2020,Abu Dhabi,16,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:37.900,+1.649s,16
2020,Abu Dhabi,17,7, Räikkönen,Alfa Romeo Racing Ferrari,1:38.269,+2.018s,16
2020,Abu Dhabi,18,20, Magnussen,Haas Ferrari,1:38.457,+2.206s,14
2020,Abu Dhabi,19,6, Latifi,Williams Mercedes,1:38.765,+2.514s,17
2020,Abu Dhabi,20,51, Fittipaldi,Haas Ferrari,1:39.159,+2.908s,15
2019,Australia,1,44, Hamilton,Mercedes,1:22.292,,12
2019,Australia,2,5, Vettel,Ferrari,1:22.556,+0.264s,12
2019,Australia,3,16, Leclerc,Ferrari,1:22.749,+0.457s,12
2019,Australia,4,8, Grosjean,Haas Ferrari,1:23.112,+0.820s,17
2019,Australia,5,20, Magnussen,Haas Ferrari,1:23.334,+1.042s,15
2019,Australia,6,10, Gasly,Red Bull Racing Honda,1:23.367,+1.075s,17
2019,Australia,7,77, Bottas,Mercedes,1:23.422,+1.130s,17
2019,Australia,8,26, Kvyat,Scuderia Toro Rosso Honda,1:23.442,+1.150s,16
2019,Australia,9,33, Verstappen,Red Bull Racing Honda,1:23.481,+1.189s,19
2019,Australia,10,3, Ricciardo,Renault,1:23.695,+1.403s,14
2019,Australia,11,27, Hulkenberg,Renault,1:23.737,+1.445s,15
2019,Australia,12,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:23.831,+1.539s,16
2019,Australia,13,55, Sainz,McLaren Renault,1:24.049,+1.757s,21
2019,Australia,14,11, Perez,Racing Point BWT Mercedes,1:24.082,+1.790s,18
2019,Australia,15,23, Albon,Scuderia Toro Rosso Honda,1:24.328,+2.036s,15
2019,Australia,16,18, Stroll,Racing Point BWT Mercedes,1:24.345,+2.053s,16
2019,Australia,17,7, Räikkönen,Alfa Romeo Racing Ferrari,1:24.402,+2.110s,18
2019,Australia,18,4, Norris,McLaren Renault,1:24.568,+2.276s,16
2019,Australia,19,63, Russell,Williams Mercedes,1:25.944,+3.652s,14
2019,Australia,20,88, Kubica,Williams Mercedes,1:26.589,+4.297s,16
2019,Bahrain,1,16, Leclerc,Ferrari,1:29.569,,15
2019,Bahrain,2,5, Vettel,Ferrari,1:29.738,+0.169s,16
2019,Bahrain,3,44, Hamilton,Mercedes,1:30.334,+0.765s,10
2019,Bahrain,4,77, Bottas,Mercedes,1:30.389,+0.820s,12
2019,Bahrain,5,8, Grosjean,Haas Ferrari,1:30.818,+1.249s,14
2019,Bahrain,6,27, Hulkenberg,Renault,1:30.910,+1.341s,12
2019,Bahrain,7,4, Norris,McLaren Renault,1:30.955,+1.386s,15
2019,Bahrain,8,33, Verstappen,Red Bull Racing Honda,1:30.959,+1.390s,10
2019,Bahrain,9,55, Sainz,McLaren Renault,1:30.965,+1.396s,14
2019,Bahrain,10,26, Kvyat,Scuderia Toro Rosso Honda,1:31.173,+1.604s,17
2019,Bahrain,11,7, Räikkönen,Alfa Romeo Racing Ferrari,1:31.333,+1.764s,21
2019,Bahrain,12,10, Gasly,Red Bull Racing Honda,1:31.392,+1.823s,13
2019,Bahrain,13,20, Magnussen,Haas Ferrari,1:31.540,+1.971s,13
2019,Bahrain,14,18, Stroll,Racing Point BWT Mercedes,1:31.618,+2.049s,16
2019,Bahrain,15,11, Perez,Racing Point BWT Mercedes,1:31.638,+2.069s,9
2019,Bahrain,16,3, Ricciardo,Renault,1:31.643,+2.074s,11
2019,Bahrain,17,23, Albon,Scuderia Toro Rosso Honda,1:31.679,+2.110s,17
2019,Bahrain,18,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:32.132,+2.563s,21
2019,Bahrain,19,63, Russell,Williams Mercedes,1:33.387,+3.818s,14
2019,Bahrain,20,88, Kubica,Williams Mercedes,1:33.525,+3.956s,13
2019,China,1,77, Bottas,Mercedes,1:32.830,,11
2019,China,2,5, Vettel,Ferrari,1:33.222,+0.392s,12
2019,China,3,16, Leclerc,Ferrari,1:33.248,+0.418s,10
2019,China,4,44, Hamilton,Mercedes,1:33.689,+0.859s,10
2019,China,5,27, Hulkenberg,Renault,1:33.974,+1.144s,11
2019,China,6,7, Räikkönen,Alfa Romeo Racing Ferrari,1:34.246,+1.416s,14
2019,China,7,33, Verstappen,Red Bull Racing Honda,1:34.447,+1.617s,5
2019,China,8,55, Sainz,McLaren Renault,1:34.510,+1.680s,9
2019,China,9,23, Albon,Scuderia Toro Rosso Honda,1:34.600,+1.770s,11
2019,China,10,26, Kvyat,Scuderia Toro Rosso Honda,1:34.783,+1.953s,10
2019,China,11,4, Norris,McLaren Renault,1:34.938,+2.108s,11
2019,China,12,11, Perez,Racing Point BWT Mercedes,1:35.078,+2.248s,9
2019,China,13,3, Ricciardo,Renault,1:35.142,+2.312s,11
2019,China,14,18, Stroll,Racing Point BWT Mercedes,1:35.223,+2.393s,10
2019,China,15,10, Gasly,Red Bull Racing Honda,1:35.326,+2.496s,8
2019,China,16,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:35.726,+2.896s,12
2019,China,17,8, Grosjean,Haas Ferrari,1:35.771,+2.941s,14
2019,China,18,20, Magnussen,Haas Ferrari,1:35.998,+3.168s,15
2019,China,19,63, Russell,Williams Mercedes,1:36.124,+3.294s,10
2019,China,20,88, Kubica,Williams Mercedes,1:36.176,+3.346s,11
2019,Azerbaijan,1,16, Leclerc,Ferrari,1:41.604,,14
2019,Azerbaijan,2,5, Vettel,Ferrari,1:41.802,+0.198s,14
2019,Azerbaijan,3,33, Verstappen,Red Bull Racing Honda,1:42.852,+1.248s,16
2019,Azerbaijan,4,77, Bottas,Mercedes,1:43.064,+1.460s,19
2019,Azerbaijan,5,44, Hamilton,Mercedes,1:43.176,+1.572s,17
2019,Azerbaijan,6,26, Kvyat,Scuderia Toro Rosso Honda,1:43.223,+1.619s,18
2019,Azerbaijan,7,20, Magnussen,Haas Ferrari,1:43.294,+1.690s,19
2019,Azerbaijan,8,23, Albon,Scuderia Toro Rosso Honda,1:43.300,+1.696s,19
2019,Azerbaijan,9,11, Perez,Racing Point BWT Mercedes,1:43.430,+1.826s,15
2019,Azerbaijan,10,7, Räikkönen,Alfa Romeo Racing Ferrari,1:43.537,+1.933s,19
2019,Azerbaijan,11,3, Ricciardo,Renault,1:43.561,+1.957s,20
2019,Azerbaijan,12,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:43.637,+2.033s,20
2019,Azerbaijan,13,4, Norris,McLaren Renault,1:43.924,+2.320s,20
2019,Azerbaijan,14,55, Sainz,McLaren Renault,1:43.978,+2.374s,19
2019,Azerbaijan,15,18, Stroll,Racing Point BWT Mercedes,1:44.039,+2.435s,16
2019,Azerbaijan,16,27, Hulkenberg,Renault,1:44.043,+2.439s,19
2019,Azerbaijan,17,8, Grosjean,Haas Ferrari,1:44.374,+2.770s,16
2019,Azerbaijan,18,88, Kubica,Williams Mercedes,1:46.000,+4.396s,19
2019,Azerbaijan,19,63, Russell,Williams Mercedes,1:46.290,+4.686s,20
2019,Azerbaijan,20,10, Gasly,Red Bull Racing Honda,1:47.836,+6.232s,22
2019,Spain,1,44, Hamilton,Mercedes,1:16.568,,14
2019,Spain,2,16, Leclerc,Ferrari,1:17.099,+0.531s,16
2019,Spain,3,77, Bottas,Mercedes,1:17.123,+0.555s,9
2019,Spain,4,5, Vettel,Ferrari,1:17.172,+0.604s,15
2019,Spain,5,8, Grosjean,Haas Ferrari,1:17.192,+0.624s,15
2019,Spain,6,20, Magnussen,Haas Ferrari,1:17.530,+0.962s,15
2019,Spain,7,33, Verstappen,Red Bull Racing Honda,1:17.558,+0.990s,12
2019,Spain,8,23, Albon,Scuderia Toro Rosso Honda,1:17.864,+1.296s,16
2019,Spain,9,7, Räikkönen,Alfa Romeo Racing Ferrari,1:17.969,+1.401s,17
2019,Spain,10,55, Sainz,McLaren Renault,1:18.003,+1.435s,17
2019,Spain,11,26, Kvyat,Scuderia Toro Rosso Honda,1:18.105,+1.537s,17
2019,Spain,12,27, Hulkenberg,Renault,1:18.350,+1.782s,17
2019,Spain,13,11, Perez,Racing Point BWT Mercedes,1:18.656,+2.088s,12
2019,Spain,14,10, Gasly,Red Bull Racing Honda,1:18.693,+2.125s,12
2019,Spain,15,18, Stroll,Racing Point BWT Mercedes,1:18.734,+2.166s,16
2019,Spain,16,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:18.740,+2.172s,14
2019,Spain,17,3, Ricciardo,Renault,1:18.974,+2.406s,14
2019,Spain,18,4, Norris,McLaren Renault,1:19.007,+2.439s,14
2019,Spain,19,63, Russell,Williams Mercedes,1:19.421,+2.853s,16
2019,Spain,20,88, Kubica,Williams Mercedes,1:20.570,+4.002s,18
2019,Monaco,1,16, Leclerc,Ferrari,1:11.265,,26
2019,Monaco,2,77, Bottas,Mercedes,1:11.318,+0.053s,27
2019,Monaco,3,44, Hamilton,Mercedes,1:11.478,+0.213s,27
2019,Monaco,4,33, Verstappen,Red Bull Racing Honda,1:11.539,+0.274s,24
2019,Monaco,5,10, Gasly,Red Bull Racing Honda,1:11.738,+0.473s,27
2019,Monaco,6,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:12.170,+0.905s,23
2019,Monaco,7,26, Kvyat,Scuderia Toro Rosso Honda,1:12.194,+0.929s,27
2019,Monaco,8,20, Magnussen,Haas Ferrari,1:12.270,+1.005s,25
2019,Monaco,9,7, Räikkönen,Alfa Romeo Racing Ferrari,1:12.308,+1.043s,27
2019,Monaco,10,23, Albon,Scuderia Toro Rosso Honda,1:12.338,+1.073s,32
2019,Monaco,11,27, Hulkenberg,Renault,1:12.489,+1.224s,26
2019,Monaco,12,3, Ricciardo,Renault,1:12.519,+1.254s,26
2019,Monaco,13,8, Grosjean,Haas Ferrari,1:12.566,+1.301s,27
2019,Monaco,14,5, Vettel,Ferrari,1:12.583,+1.318s,7
2019,Monaco,15,55, Sainz,McLaren Renault,1:12.862,+1.597s,29
2019,Monaco,16,4, Norris,McLaren Renault,1:12.914,+1.649s,26
2019,Monaco,17,11, Perez,Racing Point BWT Mercedes,1:13.232,+1.967s,23
2019,Monaco,18,18, Stroll,Racing Point BWT Mercedes,1:13.622,+2.357s,21
2019,Monaco,19,88, Kubica,Williams Mercedes,1:14.086,+2.821s,27
2019,Monaco,20,63, Russell,Williams Mercedes,1:14.305,+3.040s,27
2019,Canada,1,5, Vettel,Ferrari,1:10.843,,19
2019,Canada,2,16, Leclerc,Ferrari,1:10.982,+0.139s,17
2019,Canada,3,44, Hamilton,Mercedes,1:11.236,+0.393s,20
2019,Canada,4,77, Bottas,Mercedes,1:11.531,+0.688s,19
2019,Canada,5,33, Verstappen,Red Bull Racing Honda,1:11.842,+0.999s,15
2019,Canada,6,10, Gasly,Red Bull Racing Honda,1:11.914,+1.071s,19
2019,Canada,7,3, Ricciardo,Renault,1:12.045,+1.202s,16
2019,Canada,8,4, Norris,McLaren Renault,1:12.154,+1.311s,17
2019,Canada,9,11, Perez,Racing Point BWT Mercedes,1:12.175,+1.332s,17
2019,Canada,10,26, Kvyat,Scuderia Toro Rosso Honda,1:12.298,+1.455s,23
2019,Canada,11,27, Hulkenberg,Renault,1:12.305,+1.462s,17
2019,Canada,12,20, Magnussen,Haas Ferrari,1:12.337,+1.494s,17
2019,Canada,13,55, Sainz,McLaren Renault,1:12.399,+1.556s,21
2019,Canada,14,23, Albon,Scuderia Toro Rosso Honda,1:12.423,+1.580s,20
2019,Canada,15,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:12.627,+1.784s,24
2019,Canada,16,7, Räikkönen,Alfa Romeo Racing Ferrari,1:12.708,+1.865s,19
2019,Canada,17,8, Grosjean,Haas Ferrari,1:13.197,+2.354s,11
2019,Canada,18,63, Russell,Williams Mercedes,1:13.966,+3.123s,17
2019,Canada,19,88, Kubica,Williams Mercedes,1:14.426,+3.583s,24
2019,Canada,20,18, Stroll,Racing Point BWT Mercedes,,,1
2019,France,1,77, Bottas,Mercedes,1:30.159,,18
2019,France,2,44, Hamilton,Mercedes,1:30.200,+0.041s,15
2019,France,3,16, Leclerc,Ferrari,1:30.605,+0.446s,15
2019,France,4,5, Vettel,Ferrari,1:30.633,+0.474s,13
2019,France,5,33, Verstappen,Red Bull Racing Honda,1:31.538,+1.379s,11
2019,France,6,10, Gasly,Red Bull Racing Honda,1:31.599,+1.440s,14
2019,France,7,4, Norris,McLaren Renault,1:31.654,+1.495s,14
2019,France,8,3, Ricciardo,Renault,1:31.802,+1.643s,12
2019,France,9,55, Sainz,McLaren Renault,1:31.887,+1.728s,14
2019,France,10,7, Räikkönen,Alfa Romeo Racing Ferrari,1:31.943,+1.784s,16
2019,France,11,27, Hulkenberg,Renault,1:32.023,+1.864s,15
2019,France,12,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:32.171,+2.012s,15
2019,France,13,23, Albon,Scuderia Toro Rosso Honda,1:32.178,+2.019s,16
2019,France,14,8, Grosjean,Haas Ferrari,1:32.385,+2.226s,15
2019,France,15,20, Magnussen,Haas Ferrari,1:32.400,+2.241s,13
2019,France,16,11, Perez,Racing Point BWT Mercedes,1:32.491,+2.332s,15
2019,France,17,26, Kvyat,Scuderia Toro Rosso Honda,1:32.540,+2.381s,22
2019,France,18,18, Stroll,Racing Point BWT Mercedes,1:32.678,+2.519s,14
2019,France,19,88, Kubica,Williams Mercedes,1:33.902,+3.743s,21
2019,France,20,63, Russell,Williams Mercedes,1:39.987,+9.828s,4
2019,Austria,1,16, Leclerc,Ferrari,1:03.987,,18
2019,Austria,2,44, Hamilton,Mercedes,1:04.130,+0.143s,21
2019,Austria,3,77, Bottas,Mercedes,1:04.221,+0.234s,23
2019,Austria,4,5, Vettel,Ferrari,1:04.250,+0.263s,20
2019,Austria,5,33, Verstappen,Red Bull Racing Honda,1:04.446,+0.459s,18
2019,Austria,6,4, Norris,McLaren Renault,1:04.986,+0.999s,19
2019,Austria,7,10, Gasly,Red Bull Racing Honda,1:05.152,+1.165s,15
2019,Austria,8,55, Sainz,McLaren Renault,1:05.219,+1.232s,22
2019,Austria,9,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:05.336,+1.349s,17
2019,Austria,10,26, Kvyat,Scuderia Toro Rosso Honda,1:05.391,+1.404s,25
2019,Austria,11,23, Albon,Scuderia Toro Rosso Honda,1:05.481,+1.494s,29
2019,Austria,12,27, Hulkenberg,Renault,1:05.514,+1.527s,21
2019,Austria,13,7, Räikkönen,Alfa Romeo Racing Ferrari,1:05.514,+1.527s,21
2019,Austria,14,11, Perez,Racing Point BWT Mercedes,1:05.523,+1.536s,18
2019,Austria,15,8, Grosjean,Haas Ferrari,1:05.620,+1.633s,20
2019,Austria,16,18, Stroll,Racing Point BWT Mercedes,1:05.650,+1.663s,17
2019,Austria,17,3, Ricciardo,Renault,1:05.878,+1.891s,19
2019,Austria,18,20, Magnussen,Haas Ferrari,1:06.017,+2.030s,11
2019,Austria,19,63, Russell,Williams Mercedes,1:06.676,+2.689s,23
2019,Austria,20,88, Kubica,Williams Mercedes,1:07.484,+3.497s,23
2019,Great Britain,1,16, Leclerc,Ferrari,1:25.905,,17
2019,Great Britain,2,5, Vettel,Ferrari,1:25.931,+0.026s,16
2019,Great Britain,3,44, Hamilton,Mercedes,1:25.954,+0.049s,21
2019,Great Britain,4,10, Gasly,Red Bull Racing Honda,1:26.118,+0.213s,15
2019,Great Britain,5,33, Verstappen,Red Bull Racing Honda,1:26.440,+0.535s,14
2019,Great Britain,6,77, Bottas,Mercedes,1:26.456,+0.551s,20
2019,Great Britain,7,4, Norris,McLaren Renault,1:26.689,+0.784s,15
2019,Great Britain,8,27, Hulkenberg,Renault,1:26.945,+1.040s,16
2019,Great Britain,9,3, Ricciardo,Renault,1:26.965,+1.060s,15
2019,Great Britain,10,23, Albon,Scuderia Toro Rosso Honda,1:26.976,+1.071s,17
2019,Great Britain,11,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:27.036,+1.131s,16
2019,Great Britain,12,55, Sainz,McLaren Renault,1:27.106,+1.201s,15
2019,Great Britain,13,26, Kvyat,Scuderia Toro Rosso Honda,1:27.108,+1.203s,18
2019,Great Britain,14,8, Grosjean,Haas Ferrari,1:27.110,+1.205s,16
2019,Great Britain,15,20, Magnussen,Haas Ferrari,1:27.275,+1.370s,16
2019,Great Britain,16,7, Räikkönen,Alfa Romeo Racing Ferrari,1:27.424,+1.519s,15
2019,Great Britain,17,18, Stroll,Racing Point BWT Mercedes,1:27.544,+1.639s,14
2019,Great Britain,18,11, Perez,Racing Point BWT Mercedes,1:27.598,+1.693s,12
2019,Great Britain,19,63, Russell,Williams Mercedes,1:29.065,+3.160s,22
2019,Great Britain,20,88, Kubica,Williams Mercedes,1:29.450,+3.545s,19
2019,Germany,1,16, Leclerc,Ferrari,1:12.380,,18
2019,Germany,2,33, Verstappen,Red Bull Racing Honda,1:12.548,+0.168s,12
2019,Germany,3,5, Vettel,Ferrari,1:12.644,+0.264s,18
2019,Germany,4,77, Bottas,Mercedes,1:12.890,+0.510s,24
2019,Germany,5,20, Magnussen,Haas Ferrari,1:12.893,+0.513s,13
2019,Germany,6,44, Hamilton,Mercedes,1:12.965,+0.585s,22
2019,Germany,7,55, Sainz,McLaren Renault,1:13.300,+0.920s,18
2019,Germany,8,10, Gasly,Red Bull Racing Honda,1:13.324,+0.944s,17
2019,Germany,9,7, Räikkönen,Alfa Romeo Racing Ferrari,1:13.351,+0.971s,18
2019,Germany,10,8, Grosjean,Haas Ferrari,1:13.378,+0.998s,15
2019,Germany,11,11, Perez,Racing Point BWT Mercedes,1:13.476,+1.096s,15
2019,Germany,12,27, Hulkenberg,Renault,1:13.496,+1.116s,19
2019,Germany,13,23, Albon,Scuderia Toro Rosso Honda,1:13.554,+1.174s,24
2019,Germany,14,4, Norris,McLaren Renault,1:13.556,+1.176s,15
2019,Germany,15,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:13.671,+1.291s,16
2019,Germany,16,18, Stroll,Racing Point BWT Mercedes,1:13.672,+1.292s,15
2019,Germany,17,26, Kvyat,Scuderia Toro Rosso Honda,1:13.767,+1.387s,21
2019,Germany,18,3, Ricciardo,Renault,1:13.816,+1.436s,20
2019,Germany,19,88, Kubica,Williams Mercedes,1:15.540,+3.160s,20
2019,Germany,20,63, Russell,Williams Mercedes,1:15.824,+3.444s,11
2019,Hungary,1,44, Hamilton,Mercedes,1:16.084,,21
2019,Hungary,2,33, Verstappen,Red Bull Racing Honda,1:16.097,+0.013s,16
2019,Hungary,3,5, Vettel,Ferrari,1:16.166,+0.082s,18
2019,Hungary,4,77, Bottas,Mercedes,1:16.355,+0.271s,19
2019,Hungary,5,16, Leclerc,Ferrari,1:16.392,+0.308s,18
2019,Hungary,6,10, Gasly,Red Bull Racing Honda,1:16.684,+0.600s,19
2019,Hungary,7,4, Norris,McLaren Renault,1:16.774,+0.690s,20
2019,Hungary,8,7, Räikkönen,Alfa Romeo Racing Ferrari,1:17.216,+1.132s,22
2019,Hungary,9,55, Sainz,McLaren Renault,1:17.217,+1.133s,23
2019,Hungary,10,20, Magnussen,Haas Ferrari,1:17.230,+1.146s,17
2019,Hungary,11,8, Grosjean,Haas Ferrari,1:17.293,+1.209s,21
2019,Hungary,12,26, Kvyat,Scuderia Toro Rosso Honda,1:17.432,+1.348s,21
2019,Hungary,13,27, Hulkenberg,Renault,1:17.667,+1.583s,19
2019,Hungary,14,11, Perez,Racing Point BWT Mercedes,1:17.670,+1.586s,17
2019,Hungary,15,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:17.929,+1.845s,22
2019,Hungary,16,3, Ricciardo,Renault,1:17.962,+1.878s,19
2019,Hungary,17,23, Albon,Scuderia Toro Rosso Honda,1:18.024,+1.940s,19
2019,Hungary,18,63, Russell,Williams Mercedes,1:18.072,+1.988s,23
2019,Hungary,19,18, Stroll,Racing Point BWT Mercedes,1:18.534,+2.450s,20
2019,Hungary,20,88, Kubica,Williams Mercedes,1:18.709,+2.625s,26
2019,Belgium,1,16, Leclerc,Ferrari,1:44.206,,9
2019,Belgium,2,5, Vettel,Ferrari,1:44.657,+0.451s,12
2019,Belgium,3,77, Bottas,Mercedes,1:44.703,+0.497s,11
2019,Belgium,4,3, Ricciardo,Renault,1:44.974,+0.768s,10
2019,Belgium,5,33, Verstappen,Red Bull Racing Honda,1:45.312,+1.106s,11
2019,Belgium,6,11, Perez,Racing Point BWT Mercedes,1:45.521,+1.315s,12
2019,Belgium,7,44, Hamilton,Mercedes,1:45.566,+1.360s,4
2019,Belgium,8,7, Räikkönen,Alfa Romeo Racing Ferrari,1:45.659,+1.453s,13
2019,Belgium,9,99, Giovinazzi,Alfa Romeo Racing Ferrari,1:45.688,+1.482s,13
2019,Belgium,10,10, Gasly,Scuderia Toro Rosso Honda,1:45.752,+1.546s,15
2019,Belgium,11,8, Grosjean,Haas Ferrari,1:45.806,+1.600s,15
2019,Belgium,12,27, Hulkenberg,Renault,1:45.855,+1.649s,11
2019,Belgium,13,20, Magnussen,Haas Ferrari,1:46.004,+1.798s,15
2019,Belgium,14,55, Sainz,McLaren Renault,1:46.017,+1.811s,14
