year,race,position,number,driver,car,time,gap,laps
2009,Hungary,20,11, Alguersuari,STR Ferrari,1:24.228,+1.950s,42
2009,Europe,1,23, Barrichello,Brawn Mercedes,1:42.460,,19
2009,Europe,2,2, Kovalainen,McLaren Mercedes,1:42.636,+0.176s,16
2009,Europe,3,1, Hamilton,McLaren Mercedes,1:42.654,+0.194s,18
2009,Europe,4,22, Button,Brawn Mercedes,1:43.074,+0.614s,19
2009,Europe,5,15, Vettel,RBR Renault,1:43.088,+0.628s,17
2009,Europe,6,20, Sutil,Force India Mercedes,1:43.209,+0.749s,13
2009,Europe,7,17, Nakajima,Williams Toyota,1:43.225,+0.765s,25
2009,Europe,8,14, Webber,RBR Renault,1:43.243,+0.783s,19
2009,Europe,9,7, Alonso,Renault,1:43.345,+0.885s,18
2009,Europe,10,4, Räikkönen,Ferrari,1:43.384,+0.924s,23
2009,Europe,11,12, Buemi,STR Ferrari,1:43.389,+0.929s,30
2009,Europe,12,5, Kubica,Sauber BMW,1:43.419,+0.959s,20
2009,Europe,13,11, Alguersuari,STR Ferrari,1:43.637,+1.177s,30
2009,Europe,14,16, Rosberg,Williams Toyota,1:43.746,+1.286s,22
2009,Europe,15,6, Heidfeld,Sauber BMW,1:44.040,+1.580s,23
2009,Europe,16,21, Fisichella,Force India Mercedes,1:44.126,+1.666s,17
2009,Europe,17,8, Grosjean,Renault,1:44.356,+1.896s,23
2009,Europe,18,9, Trulli,Toyota,1:44.638,+2.178s,26
2009,Europe,19,10, Glock,Toyota,1:44.732,+2.272s,28
2009,Europe,20,3, Badoer,Ferrari,1:45.840,+3.380s,25
2009,Belgium,1,9, Trulli,Toyota,1:49.675,,13
2009,Belgium,2,22, Button,Brawn Mercedes,1:50.283,+0.608s,18
2009,Belgium,3,7, Alonso,Renault,1:50.368,+0.693s,13
2009,Belgium,4,12, Buemi,STR Ferrari,1:51.045,+1.370s,20
2009,Belgium,5,11, Alguersuari,STR Ferrari,1:51.529,+1.854s,24
2009,Belgium,6,23, Barrichello,Brawn Mercedes,1:52.321,+2.646s,18
2009,Belgium,7,4, Räikkönen,Ferrari,1:52.930,+3.255s,16
2009,Belgium,8,2, Kovalainen,McLaren Mercedes,1:53.383,+3.708s,11
2009,Belgium,9,5, Kubica,Sauber BMW,1:53.650,+3.975s,12
2009,Belgium,10,3, Badoer,Ferrari,1:55.068,+5.393s,20
2009,Belgium,11,21, Fisichella,Force India Mercedes,2:03.972,+14.297s,11
2009,Belgium,12,16, Rosberg,Williams Toyota,2:04.505,+14.830s,13
2009,Belgium,13,8, Grosjean,Renault,2:05.513,+15.838s,13
2009,Belgium,14,6, Heidfeld,Sauber BMW,2:05.614,+15.939s,14
2009,Belgium,15,17, Nakajima,Williams Toyota,2:05.705,+16.030s,15
2009,Belgium,16,20, Sutil,Force India Mercedes,2:05.839,+16.164s,10
2009,Belgium,17,14, Webber,RBR Renault,2:06.181,+16.506s,6
2009,Belgium,18,10, Glock,Toyota,2:06.331,+16.656s,15
2009,Belgium,19,15, Vettel,RBR Renault,,,1
2009,Belgium,20,1, Hamilton,McLaren Mercedes,,,4
2009,Italy,1,1, Hamilton,McLaren Mercedes,1:23.936,,26
2009,Italy,2,2, Kovalainen,McLaren Mercedes,1:24.332,+0.396s,27
2009,Italy,3,20, Sutil,Force India Mercedes,1:24.471,+0.535s,24
2009,Italy,4,7, Alonso,Renault,1:24.477,+0.541s,21
2009,Italy,5,6, Heidfeld,Sauber BMW,1:24.683,+0.747s,25
2009,Italy,6,12, Buemi,STR Ferrari,1:24.703,+0.767s,35
2009,Italy,7,22, Button,Brawn Mercedes,1:24.706,+0.770s,21
2009,Italy,8,3, Fisichella,Ferrari,1:24.732,+0.796s,24
2009,Italy,9,14, Webber,RBR Renault,1:24.759,+0.823s,19
2009,Italy,10,4, Räikkönen,Ferrari,1:24.761,+0.825s,26
2009,Italy,11,5, Kubica,Sauber BMW,1:24.813,+0.877s,20
2009,Italy,12,23, Barrichello,Brawn Mercedes,1:24.826,+0.890s,24
2009,Italy,13,16, Rosberg,Williams Toyota,1:24.927,+0.991s,29
2009,Italy,14,17, Nakajima,Williams Toyota,1:25.150,+1.214s,28
2009,Italy,15,8, Grosjean,Renault,1:25.612,+1.676s,18
2009,Italy,16,21, Liuzzi,Force India Mercedes,1:25.689,+1.753s,29
2009,Italy,17,11, Alguersuari,STR Ferrari,1:25.742,+1.806s,30
2009,Italy,18,15, Vettel,RBR Renault,1:25.951,+2.015s,8
2009,Italy,19,9, Trulli,Toyota,1:26.020,+2.084s,23
2009,Italy,20,10, Glock,Toyota,1:26.325,+2.389s,17
2009,Singapore,1,23, Barrichello,Brawn Mercedes,1:50.179,,19
2009,Singapore,2,22, Button,Brawn Mercedes,1:50.356,+0.177s,22
2009,Singapore,3,14, Webber,RBR Renault,1:50.416,+0.237s,21
2009,Singapore,4,7, Alonso,Renault,1:50.567,+0.388s,16
2009,Singapore,5,15, Vettel,RBR Renault,1:50.614,+0.435s,16
2009,Singapore,6,2, Kovalainen,McLaren Mercedes,1:50.699,+0.520s,21
2009,Singapore,7,1, Hamilton,McLaren Mercedes,1:50.715,+0.536s,17
2009,Singapore,8,5, Kubica,Sauber BMW,1:50.815,+0.636s,15
2009,Singapore,9,4, Räikkönen,Ferrari,1:50.865,+0.686s,19
2009,Singapore,10,17, Nakajima,Williams Toyota,1:51.089,+0.910s,25
2009,Singapore,11,16, Rosberg,Williams Toyota,1:51.427,+1.248s,23
2009,Singapore,12,20, Sutil,Force India Mercedes,1:51.544,+1.365s,14
2009,Singapore,13,12, Buemi,STR Ferrari,1:51.643,+1.464s,28
2009,Singapore,14,6, Heidfeld,Sauber BMW,1:51.656,+1.477s,15
2009,Singapore,15,10, Glock,Toyota,1:52.083,+1.904s,20
2009,Singapore,16,9, Trulli,Toyota,1:52.135,+1.956s,20
2009,Singapore,17,3, Fisichella,Ferrari,1:52.390,+2.211s,24
2009,Singapore,18,21, Liuzzi,Force India Mercedes,1:52.905,+2.726s,23
2009,Singapore,19,11, Alguersuari,STR Ferrari,1:53.232,+3.053s,25
2009,Singapore,20,8, Grosjean,Renault,1:53.458,+3.279s,9
2009,Japan,1,2, Kovalainen,McLaren Mercedes,1:40.356,,24
2009,Japan,2,17, Nakajima,Williams Toyota,1:40.648,+0.292s,18
2009,Japan,3,20, Sutil,Force India Mercedes,1:40.806,+0.450s,14
2009,Japan,4,3, Fisichella,Ferrari,1:40.985,+0.629s,27
2009,Japan,5,12, Buemi,STR Ferrari,1:41.421,+1.065s,26
2009,Japan,6,1, Hamilton,McLaren Mercedes,1:41.443,+1.087s,15
2009,Japan,7,7, Alonso,Renault,1:41.532,+1.176s,22
2009,Japan,8,4, Räikkönen,Ferrari,1:41.577,+1.221s,25
2009,Japan,9,23, Barrichello,Brawn Mercedes,1:41.821,+1.465s,19
2009,Japan,10,16, Rosberg,Williams Toyota,1:42.188,+1.832s,20
2009,Japan,11,14, Webber,RBR Renault,1:42.332,+1.976s,10
2009,Japan,12,21, Liuzzi,Force India Mercedes,1:42.475,+2.119s,15
2009,Japan,13,9, Trulli,Toyota,1:42.657,+2.301s,13
2009,Japan,14,11, Alguersuari,STR Ferrari,1:42.667,+2.311s,27
2009,Japan,15,5, Kubica,Sauber BMW,1:42.833,+2.477s,17
2009,Japan,16,6, Heidfeld,Sauber BMW,1:42.977,+2.621s,14
2009,Japan,17,15, Vettel,RBR Renault,1:43.218,+2.862s,11
2009,Japan,18,22, Button,Brawn Mercedes,1:43.318,+2.962s,17
2009,Japan,19,10, Kobayashi,Toyota,1:43.407,+3.051s,16
2009,Japan,20,8, Grosjean,Renault,1:43.572,+3.216s,22
2009,Brazil,1,14, Webber,RBR Renault,1:12.463,,29
2009,Brazil,2,23, Barrichello,Brawn Mercedes,1:12.874,+0.411s,32
2009,Brazil,3,15, Vettel,RBR Renault,1:12.932,+0.469s,27
2009,Brazil,4,2, Kovalainen,McLaren Mercedes,1:12.989,+0.526s,25
2009,Brazil,5,1, Hamilton,McLaren Mercedes,1:13.048,+0.585s,25
2009,Brazil,6,17, Nakajima,Williams Toyota,1:13.067,+0.604s,21
2009,Brazil,7,22, Button,Brawn Mercedes,1:13.141,+0.678s,29
2009,Brazil,8,16, Rosberg,Williams Toyota,1:13.147,+0.684s,23
2009,Brazil,9,20, Sutil,Force India Mercedes,1:13.232,+0.769s,23
2009,Brazil,10,4, Räikkönen,Ferrari,1:13.321,+0.858s,24
2009,Brazil,11,9, Trulli,Toyota,1:13.326,+0.863s,26
2009,Brazil,12,6, Heidfeld,Sauber BMW,1:13.464,+1.001s,28
2009,Brazil,13,12, Buemi,STR Ferrari,1:13.503,+1.040s,24
2009,Brazil,14,5, Kubica,Sauber BMW,1:13.563,+1.100s,24
2009,Brazil,15,3, Fisichella,Ferrari,1:13.619,+1.156s,23
2009,Brazil,16,7, Alonso,Renault,1:13.787,+1.324s,28
2009,Brazil,17,21, Liuzzi,Force India Mercedes,1:13.829,+1.366s,26
2009,Brazil,18,10, Kobayashi,Toyota,1:14.029,+1.566s,27
2009,Brazil,19,11, Alguersuari,STR Ferrari,1:14.040,+1.577s,38
2009,Brazil,20,8, Grosjean,Renault,1:14.173,+1.710s,23
2009,Abu Dhabi,1,1, Hamilton,McLaren Mercedes,1:43.939,,18
2009,Abu Dhabi,2,22, Button,Brawn Mercedes,1:44.035,+0.096s,20
2009,Abu Dhabi,3,15, Vettel,RBR Renault,1:44.153,+0.214s,28
2009,Abu Dhabi,4,23, Barrichello,Brawn Mercedes,1:44.207,+0.268s,23
2009,Abu Dhabi,5,6, Heidfeld,Sauber BMW,1:44.667,+0.728s,23
2009,Abu Dhabi,6,12, Buemi,STR Ferrari,1:44.687,+0.748s,32
2009,Abu Dhabi,7,20, Sutil,Force India Mercedes,1:44.688,+0.749s,14
2009,Abu Dhabi,8,14, Webber,RBR Renault,1:44.805,+0.866s,25
2009,Abu Dhabi,9,11, Alguersuari,STR Ferrari,1:44.955,+1.016s,33
2009,Abu Dhabi,10,9, Trulli,Toyota,1:44.958,+1.019s,25
2009,Abu Dhabi,11,5, Kubica,Sauber BMW,1:44.988,+1.049s,22
2009,Abu Dhabi,12,2, Kovalainen,McLaren Mercedes,1:45.123,+1.184s,20
2009,Abu Dhabi,13,16, Rosberg,Williams Toyota,1:45.649,+1.710s,27
2009,Abu Dhabi,14,17, Nakajima,Williams Toyota,1:45.679,+1.740s,25
2009,Abu Dhabi,15,4, Räikkönen,Ferrari,1:45.704,+1.765s,27
2009,Abu Dhabi,16,7, Alonso,Renault,1:45.865,+1.926s,23
2009,Abu Dhabi,17,21, Liuzzi,Force India Mercedes,1:46.239,+2.300s,22
2009,Abu Dhabi,18,3, Fisichella,Ferrari,1:46.267,+2.328s,26
2009,Abu Dhabi,19,10, Kobayashi,Toyota,1:46.364,+2.425s,28
2009,Abu Dhabi,20,8, Grosjean,Renault,1:46.411,+2.472s,27
2008,Australia,1,1, Räikkönen,Ferrari,1:26.461,,25
2008,Australia,2,22, Hamilton,McLaren Mercedes,1:26.948,+0.487s,21
2008,Australia,3,2, Massa,Ferrari,1:26.958,+0.497s,25
2008,Australia,4,23, Kovalainen,McLaren Mercedes,1:27.114,+0.653s,19
2008,Australia,5,10, Webber,Red Bull Renault,1:28.263,+1.802s,18
2008,Australia,6,5, Alonso,Renault,1:28.360,+1.899s,22
2008,Australia,7,4, Kubica,Sauber BMW,1:28.579,+2.118s,12
2008,Australia,8,12, Glock,Toyota,1:28.913,+2.452s,16
2008,Australia,9,15, Vettel,STR Ferrari,1:28.957,+2.496s,22
2008,Australia,10,11, Trulli,Toyota,1:29.014,+2.553s,23
2008,Australia,11,16, Button,Honda,1:29.124,+2.663s,25
2008,Australia,12,21, Fisichella,Force India Ferrari,1:29.230,+2.769s,24
2008,Australia,13,9, Coulthard,Red Bull Renault,1:29.301,+2.840s,5
2008,Australia,14,14, Bourdais,STR Ferrari,1:29.363,+2.902s,32
2008,Australia,15,17, Barrichello,Honda,1:29.533,+3.072s,17
2008,Australia,16,3, Heidfeld,Sauber BMW,1:29.561,+3.100s,7
2008,Australia,17,20, Sutil,Force India Ferrari,1:30.155,+3.694s,13
2008,Australia,18,6, Piquet,Renault,1:30.357,+3.896s,21
2008,Australia,19,18, Sato,Super Aguri Honda,1:31.048,+4.587s,7
2008,Australia,20,19, Davidson,Super Aguri Honda,1:31.771,+5.310s,7
2008,Australia,21,8, Nakajima,Williams Toyota,1:35.053,+8.592s,3
2008,Australia,22,7, Rosberg,Williams Toyota,,,3
2008,Malaysia,1,2, Massa,Ferrari,1:35.392,,20
2008,Malaysia,2,1, Räikkönen,Ferrari,1:36.459,+1.067s,8
2008,Malaysia,3,23, Kovalainen,McLaren Mercedes,1:36.556,+1.164s,21
2008,Malaysia,4,7, Rosberg,Williams Toyota,1:36.578,+1.186s,23
2008,Malaysia,5,22, Hamilton,McLaren Mercedes,1:36.626,+1.234s,17
2008,Malaysia,6,5, Alonso,Renault,1:37.022,+1.630s,18
2008,Malaysia,7,6, Piquet,Renault,1:37.034,+1.642s,28
2008,Malaysia,8,4, Kubica,Sauber BMW,1:37.218,+1.826s,9
2008,Malaysia,9,16, Button,Honda,1:37.282,+1.890s,17
2008,Malaysia,10,11, Trulli,Toyota,1:37.540,+2.148s,24
2008,Malaysia,11,3, Heidfeld,Sauber BMW,1:37.649,+2.257s,17
2008,Malaysia,12,8, Nakajima,Williams Toyota,1:37.649,+2.257s,18
2008,Malaysia,13,17, Barrichello,Honda,1:37.776,+2.384s,20
2008,Malaysia,14,12, Glock,Toyota,1:37.782,+2.390s,27
2008,Malaysia,15,15, Vettel,STR Ferrari,1:38.219,+2.827s,26
2008,Malaysia,16,9, Coulthard,Red Bull Renault,1:38.232,+2.840s,7
2008,Malaysia,17,10, Webber,Red Bull Renault,1:38.707,+3.315s,12
2008,Malaysia,18,14, Bourdais,STR Ferrari,1:38.798,+3.406s,25
2008,Malaysia,19,21, Fisichella,Force India Ferrari,1:39.046,+3.654s,21
2008,Malaysia,20,18, Sato,Super Aguri Honda,1:40.178,+4.786s,11
2008,Malaysia,21,19, Davidson,Super Aguri Honda,1:40.351,+4.959s,14
2008,Malaysia,22,20, Sutil,Force India Ferrari,1:41.269,+5.877s,5
2008,Bahrain,1,2, Massa,Ferrari,1:32.233,,20
2008,Bahrain,2,1, Räikkönen,Ferrari,1:32.350,+0.117s,15
2008,Bahrain,3,7, Rosberg,Williams Toyota,1:32.415,+0.182s,23
2008,Bahrain,4,22, Hamilton,McLaren Mercedes,1:32.705,+0.472s,21
2008,Bahrain,5,23, Kovalainen,McLaren Mercedes,1:32.868,+0.635s,20
2008,Bahrain,6,8, Nakajima,Williams Toyota,1:33.121,+0.888s,24
2008,Bahrain,7,4, Kubica,Sauber BMW,1:33.333,+1.100s,16
2008,Bahrain,8,11, Trulli,Toyota,1:33.539,+1.306s,27
2008,Bahrain,9,9, Coulthard,Red Bull Renault,1:33.788,+1.555s,20
2008,Bahrain,10,5, Alonso,Renault,1:33.815,+1.582s,19
2008,Bahrain,11,12, Glock,Toyota,1:33.929,+1.696s,28
2008,Bahrain,12,10, Webber,Red Bull Renault,1:33.950,+1.717s,20
2008,Bahrain,13,6, Piquet,Renault,1:33.981,+1.748s,24
2008,Bahrain,14,3, Heidfeld,Sauber BMW,1:34.106,+1.873s,17
2008,Bahrain,15,14, Bourdais,STR Ferrari,1:34.235,+2.002s,27
2008,Bahrain,16,15, Vettel,STR Ferrari,1:34.321,+2.088s,32
2008,Bahrain,17,21, Fisichella,Force India Ferrari,1:34.892,+2.659s,20
2008,Bahrain,18,16, Button,Honda,1:34.915,+2.682s,16
2008,Bahrain,19,17, Barrichello,Honda,1:35.174,+2.941s,12
2008,Bahrain,20,20, Sutil,Force India Ferrari,1:35.429,+3.196s,22
2008,Bahrain,21,19, Davidson,Super Aguri Honda,1:36.145,+3.912s,6
2008,Bahrain,22,18, Sato,Super Aguri Honda,1:36.536,+4.303s,6
2008,Spain,1,1, Räikkönen,Ferrari,1:20.649,,17
2008,Spain,2,2, Massa,Ferrari,1:20.699,+0.050s,9
2008,Spain,3,22, Hamilton,McLaren Mercedes,1:21.192,+0.543s,20
2008,Spain,4,4, Kubica,Sauber BMW,1:21.568,+0.919s,20
2008,Spain,5,23, Kovalainen,McLaren Mercedes,1:21.758,+1.109s,10
2008,Spain,6,5, Alonso,Renault,1:21.933,+1.284s,18
2008,Spain,7,6, Piquet,Renault,1:21.936,+1.287s,21
2008,Spain,8,9, Coulthard,Red Bull Renault,1:22.118,+1.469s,20
2008,Spain,9,3, Heidfeld,Sauber BMW,1:22.278,+1.629s,24
2008,Spain,10,16, Button,Honda,1:22.632,+1.983s,16
2008,Spain,11,12, Glock,Toyota,1:23.002,+2.353s,21
2008,Spain,12,7, Rosberg,Williams Toyota,1:23.003,+2.354s,25
2008,Spain,13,10, Webber,Red Bull Renault,1:23.015,+2.366s,14
2008,Spain,14,11, Trulli,Toyota,1:23.141,+2.492s,15
2008,Spain,15,8, Nakajima,Williams Toyota,1:23.153,+2.504s,24
2008,Spain,16,20, Sutil,Force India Ferrari,1:23.156,+2.507s,22
2008,Spain,17,21, Fisichella,Force India Ferrari,1:23.196,+2.547s,20
2008,Spain,18,17, Barrichello,Honda,1:23.353,+2.704s,14
2008,Spain,19,14, Bourdais,STR Ferrari,1:23.952,+3.303s,15
2008,Spain,20,15, Vettel,STR Ferrari,1:24.082,+3.433s,15
2008,Spain,21,18, Sato,Super Aguri Honda,1:24.278,+3.629s,14
2008,Spain,22,19, Davidson,Super Aguri Honda,1:25.068,+4.419s,10
2008,Turkey,1,2, Massa,Ferrari,1:27.323,,16
2008,Turkey,2,23, Kovalainen,McLaren Mercedes,1:27.456,+0.133s,17
2008,Turkey,3,22, Hamilton,McLaren Mercedes,1:27.752,+0.429s,15
2008,Turkey,4,5, Alonso,Renault,1:28.284,+0.961s,16
2008,Turkey,5,16, Button,Honda,1:28.919,+1.596s,12
2008,Turkey,6,8, Nakajima,Williams Toyota,1:29.002,+1.679s,19
2008,Turkey,7,3, Heidfeld,Sauber BMW,1:29.024,+1.701s,21
2008,Turkey,8,17, Barrichello,Honda,1:29.068,+1.745s,11
2008,Turkey,9,6, Piquet,Renault,1:29.082,+1.759s,23
2008,Turkey,10,12, Glock,Toyota,1:29.103,+1.780s,19
2008,Turkey,11,11, Trulli,Toyota,1:29.329,+2.006s,24
2008,Turkey,12,4, Kubica,Sauber BMW,1:29.330,+2.007s,7
2008,Turkey,13,7, Rosberg,Williams Toyota,1:29.367,+2.044s,20
2008,Turkey,14,20, Sutil,Force India Ferrari,1:29.756,+2.433s,23
2008,Turkey,15,21, Fisichella,Force India Ferrari,1:29.811,+2.488s,23
2008,Turkey,16,10, Webber,Red Bull Renault,1:30.088,+2.765s,21
2008,Turkey,17,9, Coulthard,Red Bull Renault,1:30.340,+3.017s,13
2008,Turkey,18,14, Bourdais,STR Ferrari,1:30.388,+3.065s,19
2008,Turkey,19,15, Vettel,STR Ferrari,1:30.426,+3.103s,21
2008,Turkey,20,1, Räikkönen,Ferrari,1:30.732,+3.409s,3
2008,Monaco,1,1, Räikkönen,Ferrari,1:15.948,,26
2008,Monaco,2,22, Hamilton,McLaren Mercedes,1:16.216,+0.268s,27
2008,Monaco,3,23, Kovalainen,McLaren Mercedes,1:16.248,+0.300s,28
2008,Monaco,4,2, Massa,Ferrari,1:16.292,+0.344s,26
2008,Monaco,5,7, Rosberg,Williams Toyota,1:16.653,+0.705s,27
2008,Monaco,6,4, Kubica,Sauber BMW,1:16.834,+0.886s,23
2008,Monaco,7,5, Alonso,Renault,1:17.498,+1.550s,25
2008,Monaco,8,17, Barrichello,Honda,1:17.511,+1.563s,26
2008,Monaco,9,10, Webber,Red Bull Renault,1:17.798,+1.850s,23
2008,Monaco,10,21, Fisichella,Force India Ferrari,1:17.835,+1.887s,26
2008,Monaco,11,12, Glock,Toyota,1:17.942,+1.994s,26
2008,Monaco,12,16, Button,Honda,1:18.153,+2.205s,26
2008,Monaco,13,14, Bourdais,STR Ferrari,1:18.245,+2.297s,30
2008,Monaco,14,3, Heidfeld,Sauber BMW,1:18.263,+2.315s,13
2008,Monaco,15,8, Nakajima,Williams Toyota,1:18.274,+2.326s,28
2008,Monaco,16,11, Trulli,Toyota,1:18.360,+2.412s,16
2008,Monaco,17,20, Sutil,Force India Ferrari,1:18.360,+2.412s,25
2008,Monaco,18,6, Piquet,Renault,1:18.955,+3.007s,32
2008,Monaco,19,15, Vettel,STR Ferrari,1:19.176,+3.228s,35
2008,Monaco,20,9, Coulthard,Red Bull Renault,,,3
2008,Canada,1,2, Massa,Ferrari,1:17.553,,14
2008,Canada,2,4, Kubica,Sauber BMW,1:17.809,+0.256s,12
2008,Canada,3,23, Kovalainen,McLaren Mercedes,1:18.133,+0.580s,10
2008,Canada,4,3, Heidfeld,Sauber BMW,1:18.182,+0.629s,13
2008,Canada,5,1, Räikkönen,Ferrari,1:18.292,+0.739s,12
2008,Canada,6,22, Hamilton,McLaren Mercedes,1:18.303,+0.750s,8
2008,Canada,7,10, Webber,Red Bull Renault,1:18.712,+1.159s,11
2008,Canada,8,9, Coulthard,Red Bull Renault,1:18.809,+1.256s,12
2008,Canada,9,8, Nakajima,Williams Toyota,1:18.971,+1.418s,24
2008,Canada,10,5, Alonso,Renault,1:19.005,+1.452s,13
2008,Canada,11,7, Rosberg,Williams Toyota,1:19.093,+1.540s,20
2008,Canada,12,15, Vettel,STR Ferrari,1:19.228,+1.675s,21
2008,Canada,13,12, Glock,Toyota,1:19.346,+1.793s,28
2008,Canada,14,11, Trulli,Toyota,1:19.568,+2.015s,31
2008,Canada,15,21, Fisichella,Force India Ferrari,1:19.815,+2.262s,16
2008,Canada,16,20, Sutil,Force India Ferrari,1:19.888,+2.335s,15
2008,Canada,17,6, Piquet,Renault,1:20.091,+2.538s,23
2008,Canada,18,17, Barrichello,Honda,1:20.173,+2.620s,17
2008,Canada,19,14, Bourdais,STR Ferrari,1:20.541,+2.988s,16
2008,Canada,20,16, Button,Honda,1:21.542,+3.989s,17
2008,France,1,2, Massa,Ferrari,1:15.306,,22
2008,France,2,22, Hamilton,McLaren Mercedes,1:16.002,+0.696s,22
2008,France,3,23, Kovalainen,McLaren Mercedes,1:16.055,+0.749s,20
2008,France,4,1, Räikkönen,Ferrari,1:16.073,+0.767s,21
2008,France,5,4, Kubica,Sauber BMW,1:16.377,+1.071s,19
2008,France,6,5, Alonso,Renault,1:16.400,+1.094s,23
2008,France,7,11, Trulli,Toyota,1:16.758,+1.452s,32
2008,France,8,15, Vettel,STR Ferrari,1:16.838,+1.532s,27
2008,France,9,3, Heidfeld,Sauber BMW,1:16.870,+1.564s,21
2008,France,10,12, Glock,Toyota,1:16.886,+1.580s,31
2008,France,11,6, Piquet,Renault,1:17.063,+1.757s,31
2008,France,12,9, Coulthard,Red Bull Renault,1:17.234,+1.928s,21
2008,France,13,10, Webber,Red Bull Renault,1:17.269,+1.963s,22
2008,France,14,7, Rosberg,Williams Toyota,1:17.394,+2.088s,30
2008,France,15,17, Barrichello,Honda,1:17.491,+2.185s,25
2008,France,16,14, Bourdais,STR Ferrari,1:17.683,+2.377s,27
2008,France,17,8, Nakajima,Williams Toyota,1:17.696,+2.390s,25
2008,France,18,16, Button,Honda,1:17.928,+2.622s,21
2008,France,19,21, Fisichella,Force India Ferrari,1:18.072,+2.766s,27
2008,France,20,20, Sutil,Force India Ferrari,1:18.673,+3.367s,13
2008,Great Britain,1,2, Massa,Ferrari,1:19.575,,8
2008,Great Britain,2,23, Kovalainen,McLaren Mercedes,1:19.587,+0.012s,15
2008,Great Britain,3,22, Hamilton,McLaren Mercedes,1:19.623,+0.048s,13
2008,Great Britain,4,1, Räikkönen,Ferrari,1:19.948,+0.373s,16
2008,Great Britain,5,4, Kubica,Sauber BMW,1:20.367,+0.792s,11
2008,Great Britain,6,5, Alonso,Renault,1:20.436,+0.861s,7
2008,Great Britain,7,15, Vettel,STR Ferrari,1:20.588,+1.013s,18
2008,Great Britain,8,6, Piquet,Renault,1:20.653,+1.078s,16
2008,Great Britain,9,9, Coulthard,Red Bull Renault,1:20.698,+1.123s,16
2008,Great Britain,10,7, Rosberg,Williams Toyota,1:20.744,+1.169s,27
2008,Great Britain,11,10, Webber,Red Bull Renault,1:20.892,+1.317s,10
2008,Great Britain,12,12, Glock,Toyota,1:21.102,+1.527s,22
2008,Great Britain,13,3, Heidfeld,Sauber BMW,1:21.107,+1.532s,18
2008,Great Britain,14,14, Bourdais,STR Ferrari,1:21.166,+1.591s,17
2008,Great Britain,15,11, Trulli,Toyota,1:21.265,+1.690s,22
2008,Great Britain,16,8, Nakajima,Williams Toyota,1:21.282,+1.707s,21
2008,Great Britain,17,16, Button,Honda,1:21.901,+2.326s,7
2008,Great Britain,18,20, Sutil,Force India Ferrari,1:22.169,+2.594s,16
2008,Great Britain,19,21, Fisichella,Force India Ferrari,1:22.219,+2.644s,19
2008,Great Britain,20,17, Barrichello,Honda,1:24.123,+4.548s,4
2008,Germany,1,22, Hamilton,McLaren Mercedes,1:15.537,,22
2008,Germany,2,23, Kovalainen,McLaren Mercedes,1:15.666,+0.129s,19
2008,Germany,3,2, Massa,Ferrari,1:15.796,+0.259s,22
2008,Germany,4,5, Alonso,Renault,1:16.163,+0.626s,22
2008,Germany,5,1, Räikkönen,Ferrari,1:16.327,+0.790s,23
2008,Germany,6,7, Rosberg,Williams Toyota,1:16.606,+1.069s,27
2008,Germany,7,15, Vettel,STR Ferrari,1:16.618,+1.081s,25
2008,Germany,8,3, Heidfeld,Sauber BMW,1:16.719,+1.182s,20
2008,Germany,9,8, Nakajima,Williams Toyota,1:16.821,+1.284s,26
2008,Germany,10,6, Piquet,Renault,1:17.063,+1.526s,26
2008,Germany,11,9, Coulthard,Red Bull Renault,1:17.108,+1.571s,18
2008,Germany,12,16, Button,Honda,1:17.131,+1.594s,28
2008,Germany,13,12, Glock,Toyota,1:17.185,+1.648s,28
2008,Germany,14,10, Webber,Red Bull Renault,1:17.268,+1.731s,11
2008,Germany,15,21, Fisichella,Force India Ferrari,1:17.471,+1.934s,30
2008,Germany,16,17, Barrichello,Honda,1:17.500,+1.963s,24
2008,Germany,17,11, Trulli,Toyota,1:17.556,+2.019s,29
2008,Germany,18,20, Sutil,Force India Ferrari,1:17.784,+2.247s,29
2008,Germany,19,4, Kubica,Sauber BMW,1:18.779,+3.242s,8
2008,Germany,20,14, Bourdais,STR Ferrari,1:21.506,+5.969s,16
2008,Hungary,1,2, Massa,Ferrari,1:20.981,,19
2008,Hungary,2,1, Räikkönen,Ferrari,1:21.345,+0.364s,21
2008,Hungary,3,23, Kovalainen,McLaren Mercedes,1:21.410,+0.429s,17
2008,Hungary,4,22, Hamilton,McLaren Mercedes,1:21.535,+0.554s,18
2008,Hungary,5,5, Alonso,Renault,1:21.802,+0.821s,18
2008,Hungary,6,12, Glock,Toyota,1:21.931,+0.950s,22
2008,Hungary,7,4, Kubica,Sauber BMW,1:22.267,+1.286s,18
2008,Hungary,8,6, Piquet,Renault,1:22.326,+1.345s,19
2008,Hungary,9,3, Heidfeld,Sauber BMW,1:22.370,+1.389s,22
2008,Hungary,10,11, Trulli,Toyota,1:22.457,+1.476s,25
2008,Hungary,11,10, Webber,Red Bull Renault,1:22.654,+1.673s,23
2008,Hungary,12,9, Coulthard,Red Bull Renault,1:22.700,+1.719s,16
2008,Hungary,13,14, Bourdais,STR Ferrari,1:22.900,+1.919s,26
2008,Hungary,14,16, Button,Honda,1:22.917,+1.936s,27
2008,Hungary,15,17, Barrichello,Honda,1:23.093,+2.112s,26
2008,Hungary,16,7, Rosberg,Williams Toyota,1:23.147,+2.166s,21
